# Noms de la població. 2020
# Pla de l'Estany
# Font: Idescat, a partir del Registre de Població de Catalunya.
# Nota: ‰ calculat sobre el total de la població a la dècada seleccionada.
# Nota: Només es mostren els noms de freqüència igual o superior a 4.
# Institut d'Estadística de Catalunya
# http://www.idescat.cat/noms/?sexe=0&res=d28
# Pos.;Sexe;Nom;Rànquing. Freqüència;Rànquing. ‰
00610;D;MARIA FERNANDA/MARÍA FERNANDA;5;0,15
00610;D;MARIA NIEVES/MARÍA NIEVES;5;0,15
00610;D;MARIA SOLEDAD/MARÍA SOLEDAD;5;0,15
00610;D;MARIAMU;5;0,15
00610;H;MARTIRIAN;5;0,15
00610;H;MATEO;5;0,15
00610;H;MIQUEL ÀNGEL/MIQUEL ÁNGEL;5;0,15
00610;H;MOSTAFA;5;0,15
00610;H;MOURAD;5;0,15
00610;D;NARCISA;5;0,15
00610;D;NATALIYA;5;0,15
00610;H;NELSON;5;0,15
00610;D;NINA;5;0,15
00610;D;NYUMA;5;0,15
00610;H;OTGER;5;0,15
00610;D;PAQUITA;5;0,15
00610;H;PEDRO JOSÉ;5;0,15
00610;D;RAMONA;5;0,15
00610;D;REGINA;5;0,15
00610;D;ROCÍO;5;0,15
00610;D;SABINA;5;0,15
00610;D;SAFAE;5;0,15
00610;H;SAMUEL;5;0,15
00610;D;SIHAM;5;0,15
00610;H;SILVESTRE;5;0,15
00610;H;VASILE;5;0,15
00610;H;VOLODYMYR;5;0,15
00610;H;ZAKARIA;5;0,15
00610;D;ZOÈ/ZOÉ/ZOE;5;0,15
00697;H;ABDELHAFID;4;0,12
00697;H;ABDELKARIM;4;0,12
00697;H;ABDELMAJID;4;0,12
00697;H;ABDERRAHMAN;4;0,12
00697;H;ABOU;4;0,12
00697;D;ADELINA;4;0,12
00697;H;ADÁN;4;0,12
00697;D;AISATOU;4;0,12
00697;H;ALFRED;4;0,12
00697;H;ALHAGIE;4;0,12
00697;H;AMADEO;4;0,12
00697;D;AMIE;4;0,12
00697;D;ARES;4;0,12
00697;H;ARTURO;4;0,12
00697;D;ASSA;4;0,12
00697;D;ASSUMPTA;4;0,12
00697;H;AURELIO;4;0,12
00697;H;AZIZ;4;0,12
00697;H;BERTOMEU;4;0,12
00697;D;BET;4;0,12
00697;H;BILALI;4;0,12
00697;D;BRIGIDA/BRÍGIDA;4;0,12
00697;H;BULLY;4;0,12
00697;D;CARINA;4;0,12
00697;H;CARLOS ANDRÉS;4;0,12
00697;H;CHADI;4;0,12
00697;D;CHAIMAA;4;0,12
00697;H;CONRAD;4;0,12
00697;H;CÈSAR/CÉSAR;4;0,12
00697;H;DANI;4;0,12
00697;D;DANNA;4;0,12
00697;D;DESIRÉE;4;0,12
00697;H;DOMÈNEC;4;0,12
00697;D;DOUNIA;4;0,12
00697;H;DYLAN;4;0,12
00697;D;DÀLIA/DALIA;4;0,12
00697;D;DÚNIA/DUNIA;4;0,12
00697;H;EL AMIN;4;0,12
00697;H;EL HASSAN;4;0,12
00697;H;ELADIO;4;0,12
00697;D;ELBA;4;0,12
00697;H;ELISEU;4;0,12
00697;H;ELÍAS;4;0,12
00697;D;ESMERALDA;4;0,12
00697;D;ESPERANÇA;4;0,12
00697;H;EUGENI;4;0,12
00697;D;FARAH;4;0,12
00697;D;FARIDA;4;0,12
00697;D;FATMA;4;0,12
00697;H;FEDERICO;4;0,12
00697;H;FELIPE;4;0,12
00697;D;FELISA;4;0,12
00697;D;FILOMENA;4;0,12
00697;H;FLORIN;4;0,12
00697;H;FOUAD;4;0,12
00697;H;FRANCISCO MANUEL;4;0,12
00697;H;FÈLIX/FÉLIX;4;0,12
00697;H;GERMÁN;4;0,12
00697;D;GREGÒRIA/GREGORIA;4;0,12
00697;D;HABIBA;4;0,12
00697;H;HAIMADOU;4;0,12
00697;D;HANAN;4;0,12
00697;H;HARON;4;0,12
00697;D;HIDAYA;4;0,12
00697;D;HIND;4;0,12
00697;H;HUG;4;0,12
00697;H;IGOR;4;0,12
00697;D;INDIRA;4;0,12
00697;H;IONUT;4;0,12
00697;D;ISABEL MARIA/ISABEL MARÍA;4;0,12
00697;H;JACINTO;4;0,12
00697;D;JANNA;4;0,12
00697;H;JOAN FRANCESC;4;0,12
00697;H;JOAN MARC;4;0,12
00697;H;JOSEP MIQUEL;4;0,12
00697;H;JUAN LUIS;4;0,12
00697;H;JUAN MIGUEL;4;0,12
00697;H;JUAN PABLO;4;0,12
00697;H;JUAN PEDRO;4;0,12
00697;H;JUAN RAMON/JUAN RAMÓN;4;0,12
00697;H;JULIO CÈSAR/JULIO CÉSAR;4;0,12
00697;D;LARA;4;0,12
00697;D;LEIRE;4;0,12
00697;H;LOAY;4;0,12
00697;D;LORETO;4;0,12
00697;D;MAIA;4;0,12
00697;D;MAITE;4;0,12
00697;D;MARCELA;4;0,12
00697;H;MARCO;4;0,12
00697;D;MARIA ALBA/MARÍA ALBA;4;0,12
00697;D;MARIA ALEJANDRA/MARÍA ALEJANDRA;4;0,12
00697;D;MARIA COLLELL;4;0,12
00697;D;MARIA ESTHER/MARÍA ESTHER;4;0,12
00697;D;MARIA EVA/MARÍA EVA;4;0,12
00697;D;MARIA FRANCESCA/MARÍA FRANCESCA;4;0,12
00697;D;MARIA IMMACULADA;4;0,12
00697;H;MARIAN;4;0,12
00697;D;MARWA;4;0,12
00697;H;MARWAN;4;0,12
00697;H;MELCIOR;4;0,12
00697;D;MICHELLE;4;0,12
00697;H;MOHAMED AMIN;4;0,12
00697;H;MOUAD;4;0,12
00697;H;MOUSTAPHA;4;0,12
00697;H;MUHAMMED;4;0,12
00697;D;NABILA;4;0,12
00697;H;NICOLAU;4;0,12
00697;H;OLAU;4;0,12
00697;H;OLEKSANDR;4;0,12
00697;D;PALMIRA;4;0,12
00697;D;PAULINA;4;0,12
00697;H;PEDRO ANTONIO;4;0,12
00697;H;PERE JOAN;4;0,12
00697;D;PIEDAD;4;0,12
00697;D;RAHMA;4;0,12
00697;D;RIM;4;0,12
00697;D;ROSANNA;4;0,12
00697;H;ROSENDO;4;0,12
00697;H;RUBÈN DARÍO/RUBÉN DARÍO;4;0,12
00697;D;RÀNIA/RANIA;4;0,12
00697;D;SABRINA;4;0,12
00697;H;SAIBO;4;0,12
00697;H;SALIFU;4;0,12
00697;H;SERAFÍN;4;0,12
00697;D;SOLEDAD;4;0,12
00697;D;SORAYA;4;0,12
00697;D;TEODORA;4;0,12
00697;D;THAÍS/THAIS;4;0,12
00697;H;YERAY;4;0,12
00697;H;YOUNES;4;0,12
00697;H;ZAID;4;0,12
00697;D;ZAINAB;4;0,12
00697;H;ZIAD;4;0,12
00697;D;ÒRIA/ORIA;4;0,12

